rental_date,rental_time,place_code,place_name,rental_category,gender,age,count,exercise,carbon,travel_distance,travel_time
2024-01-09,10,370,시청역(2호선) 9번출구 뒤,정기,M,40대,1,40.33,0.31,1340,8
2024-01-09,10,171,임광빌딩 앞,정기,M,40대,1,190.67,1.49,6420,33
2024-01-09,10,175,홍연2교옆,정기,M,40대,2,139.42,1.24,5360,43
2024-01-09,10,567,성수역 2번출구 앞,정기,M,40대,1,31.72,0.21,890,4
2024-01-09,10,641,용두역 4번출구,정기,M,40대,1,76.03,0.56,2400,37
2024-01-09,10,825,서빙고동 주민센터 앞,정기,M,40대,2,327.82,2.48,10680,60
2024-01-09,10,211,여의도역 4번출구 옆,정기,M,40대,1,42.53,0.42,1790,12
2024-01-09,10,222,시범아파트버스정류장 옆,정기,M,40대,1,47.1,0.42,1830,13
2024-01-09,10,513,뚝섬역 5번 출구 정류소 옆,정기,M,50대,1,31.93,0.3,1280,7
2024-01-09,10,147,마포역 4번출구 뒤,정기,M,50대,1,191.89,1.56,6730,35
2024-01-09,10,227,양평2나들목 보행통로 입구,정기,M,50대,1,33.54,0.28,1210,6
2024-01-09,10,247,당산역 10번출구 앞,정기,M,50대,1,36.75,0.27,1160,8
2024-01-09,10,557,도선동 주민센터 앞,정기,M,50대,1,79.28,0.71,3080,59
2024-01-09,10,211,여의도역 4번출구 옆,정기,M,50대,1,16.04,0.21,900,5
2024-01-09,10,216,삼부아파트1동 앞,정기,M,50대,1,36.35,0.24,1020,5
2024-01-09,10,502,뚝섬유원지역 1번출구 앞,정기,M,50대,1,23.28,0.19,840,3
2024-01-09,10,321,KEB 하나은행 본점 앞,정기,M,60대,1,42.69,0.36,1540,25
2024-01-09,10,358,성대입구 사거리,정기,M,60대,1,36.81,0.33,1430,17
2024-01-09,10,155,가좌역1 번출구 뒤,정기,M,60대,1,96.92,1.03,4450,42
2024-01-09,10,136,대흥동 주민센터,정기,M,60대,1,12.83,0.13,540,3
2024-01-09,10,225,앙카라공원 앞,정기,M,70대~,1,30.49,0.26,1100,13
2024-01-09,10,146,마포역 1번출구 뒤,일일(회원),F,~10대,1,67.7,0.61,2630,24
2024-01-09,10,119,서강나루 공원,일일(회원),F,30대,1,25.04,0.29,1240,7
2024-01-09,10,704,남부법원검찰청 교차로,일일(회원),F,30대,1,19.03,0.21,890,6
2024-01-09,10,311,서울광장 옆,일일(회원),M,20대,1,43.76,0.39,1700,18
2024-01-09,10,101,(구)합정동 주민센터,일일(회원),M,20대,1,81.62,0.53,2290,13
2024-01-09,10,164,북가좌1동 주민센터,일일(회원),M,30대,1,183.79,1.31,5660,34
2024-01-09,10,228,선유도역 3번출구 앞,일일(회원),M,30대,1,36.43,0.27,1150,5
2024-01-09,10,250,대림아파트 사거리,일일(회원),M,30대,1,124.19,1.04,4480,20
2024-01-09,10,931,역촌파출소,일일(회원),M,30대,1,52.17,0.36,1550,6
2024-01-09,10,248,초원아파트 앞,일일(비회원),F,20대,1,101.16,0.91,3930,36
2024-01-09,10,248,초원아파트 앞,일일(비회원),M,20대,1,96.53,0.87,3750,43
2024-01-09,10,408,LG CNS앞,일일(비회원),M,20대,1,34.75,0.31,1350,7
2024-01-09,10,411,DMC홍보관,일일(비회원),M,20대,1,32.95,0.3,1280,7
2024-01-09,10,515,광양중학교 앞,일일(2시간권),F,30대,2,427.17,4.19,18030,210
2024-01-09,10,567,성수역 2번출구 앞,일일(2시간권),M,20대,1,220.37,1.84,7950,60
2024-01-09,11,117,홍은사거리,정기,F,~10대,1,158.74,1.82,7860,34
2024-01-09,11,551,구의삼성쉐르빌 앞,정기,F,~10대,1,24.57,0.31,1320,10
2024-01-09,11,505,자양사거리 광진아크로텔 앞,정기,F,20대,1,24.95,0.24,1050,7
2024-01-09,11,512,뚝섬역 1번 출구 옆,정기,F,20대,1,18.6,0.2,870,5
2024-01-09,11,340,혜화동 로터리,정기,F,20대,1,28.53,0.3,1310,10
2024-01-09,11,348,독립문역 사거리,정기,F,20대,1,54.72,0.68,2940,20
2024-01-09,11,159,이대역 4번 출구,정기,F,20대,1,25.87,0.28,1210,8
2024-01-09,11,535,응봉삼거리,정기,F,20대,1,62.12,0.69,2960,30
2024-01-09,11,124,서강대 정문 건너편,정기,F,20대,1,9.02,0.12,530,3
2024-01-09,11,245,삼성생명 당산사옥 앞,정기,F,20대,1,21.81,0.25,1080,6
2024-01-09,11,247,당산역 10번출구 앞,정기,F,20대,1,23.36,0.27,1180,8
2024-01-09,11,137,NH농협 신촌지점 앞,정기,F,20대,1,51.68,0.61,2610,16
2024-01-09,11,635,시조사 앞 (청량고정문 옆),정기,F,20대,1,73.36,0.66,2850,14
2024-01-09,11,719,홍익병원앞 교차로,정기,F,20대,1,10.51,0.14,590,3
2024-01-09,11,585,성수2가1동 공영주차장 인근,정기,F,20대,1,46.54,0.52,2260,20
2024-01-09,11,921,신도고등학교,정기,F,20대,1,25.74,0.23,1000,7
2024-01-09,11,419,홈플러스 앞,정기,F,20대,1,155.47,1.32,5690,36
2024-01-09,11,339,종로4가 사거리,정기,F,30대,1,41.7,0.38,1620,19
2024-01-09,11,340,혜화동 로터리,정기,F,30대,1,16.47,0.15,640,3
2024-01-09,11,344,성균관대 E하우스 앞,정기,F,30대,1,22.67,0.25,1060,5
2024-01-09,11,367,독립문역 3-1번출구,정기,F,30대,1,56.04,0.54,2320,13
2024-01-09,11,257,신길삼거리(우리은행),정기,F,30대,1,45.05,0.41,1750,9
2024-01-09,11,706,신정네거리역,정기,F,30대,1,50.89,0.58,2520,10
2024-01-09,11,409,누리꿈스퀘어 옆,정기,F,30대,1,27.8,0.25,1080,9
2024-01-09,11,411,DMC홍보관,정기,F,30대,1,44.84,0.39,1690,10
2024-01-09,11,151,망원1동주민센터,정기,F,40대,1,19.6,0.21,900,23
2024-01-09,11,166,가재울 초등학교,정기,F,40대,1,67.22,0.86,3690,15
2024-01-09,11,229,양평1 보행육교 앞,정기,F,40대,2,435.26,3.93,16910,82
2024-01-09,11,388,동성중학교 앞,정기,F,40대,1,37.54,0.37,1580,8
2024-01-09,11,906,연신내역 5번출구150M 아래,정기,F,40대,1,26.08,0.21,890,7
2024-01-09,11,911,은평평화공원(역촌역4번출구),정기,F,40대,1,26.61,0.26,1120,50
2024-01-09,11,923,국민은행 연서지점,정기,F,40대,1,61.83,0.49,2110,24
2024-01-09,11,103,망원역 2번출구 앞,정기,F,40대,1,30.71,0.33,1410,24
2024-01-09,11,413,상암월드컵파크 3단지 후문,정기,F,40대,1,22.65,0.2,880,5
2024-01-09,11,604,답십리초등학교 옆 공원,정기,F,50대,1,31.58,0.34,1450,40
2024-01-09,11,239,유스호스텔 앞,정기,F,50대,1,28.31,0.26,1100,6
2024-01-09,11,800,목월공원 앞,정기,F,50대,2,112.11,1.06,4530,50
2024-01-09,11,813,삼각지역 3번출구,정기,F,50대,1,14.64,0.13,560,4
2024-01-09,11,186,월드컵공원,정기,F,50대,1,65.38,0.59,2540,14
2024-01-09,11,928,은평역사한옥박물관,정기,F,50대,1,65.82,0.64,2770,16
2024-01-09,11,213,KT앞,정기,F,50대,1,129.99,1.17,5050,24
2024-01-09,11,221,여의도초교 앞,정기,F,50대,1,190.14,2.03,8730,55
2024-01-09,11,410,상암중학교 옆,정기,F,50대,1,86.36,0.87,3760,29
2024-01-09,11,326,안국역 5번출구 앞,정기,F,70대~,1,36.04,0.3,1300,12
2024-01-09,11,818,숙명여대 입구 교차로,정기,F,70대~,1,64.86,0.58,2520,45
2024-01-09,11,347,동대문역사문화공원역 9번출구 앞,정기,M,~10대,1,86.42,0.58,2480,19
2024-01-09,11,115,사루비아 빌딩 앞,정기,M,20대,1,28.51,0.21,900,3
2024-01-09,11,328,탑골공원 앞,정기,M,20대,2,116.7,1.08,4620,28
2024-01-09,11,111,상수역 2번출구 앞,정기,M,20대,1,35.8,0.26,1130,6
2024-01-09,11,334,종로3가역 2번출구 뒤,정기,M,20대,1,0,0,0,2
2024-01-09,11,336,티마크 호텔 앞,정기,M,20대,1,124.32,1.12,4830,36
2024-01-09,11,112,극동방송국 앞,정기,M,20대,1,114.76,0.96,4140,21
2024-01-09,11,351,청운초교 앞 삼거리,정기,M,20대,1,36.78,0.3,1290,7
2024-01-09,11,368,SK 서린빌딩 앞,정기,M,20대,1,20.71,0.19,830,5
2024-01-09,11,144,공덕역 8번출구,정기,M,20대,1,55.88,0.45,1960,11
2024-01-09,11,119,서강나루 공원,정기,M,20대,1,45.18,0.38,1630,8
2024-01-09,11,164,북가좌1동 주민센터,정기,M,20대,1,116.42,0.91,3920,14
2024-01-09,11,121,마포소방서 앞,정기,M,20대,1,18.53,0.18,780,4
2024-01-09,11,122,신성기사식당 앞,정기,M,20대,2,70.13,0.59,2530,19
2024-01-09,11,540,군자역 7번출구 베스트샵 앞,정기,M,20대,1,28.55,0.24,1030,4
2024-01-09,11,124,서강대 정문 건너편,정기,M,20대,1,51.22,0.46,1990,12
2024-01-09,11,609,제기2교,정기,M,20대,1,36.43,0.27,1150,6
2024-01-09,11,125,서강대 남문 옆,정기,M,20대,1,19.31,0.17,750,4
2024-01-09,11,247,당산역 10번출구 앞,정기,M,20대,2,92.05,0.72,3120,13
2024-01-09,11,192,연서어린이공원,정기,M,20대,1,53.8,0.57,2470,14
2024-01-09,11,561,서울숲역 2번출구 앞,정기,M,20대,1,25.21,0.22,950,5
2024-01-09,11,138,신촌동 제1공영주차장 앞,정기,M,20대,2,70.25,0.56,2430,11
2024-01-09,11,818,숙명여대 입구 교차로,정기,M,20대,1,142.88,0.95,4100,20
2024-01-09,11,913,이마트 은평점,정기,M,20대,1,233.48,1.55,6700,24
2024-01-09,11,931,역촌파출소,정기,M,20대,1,19.31,0.15,650,3
2024-01-09,11,103,망원역 2번출구 앞,정기,M,20대,1,55.12,0.4,1740,13
2024-01-09,11,402,상암월드컵파크 9단지 앞,정기,M,20대,1,38.55,0.41,1770,8
2024-01-09,11,106,합정역 7번출구 앞,정기,M,20대,1,25.34,0.19,800,5
2024-01-09,11,409,누리꿈스퀘어 옆,정기,M,20대,1,33.93,0.32,1360,9
2024-01-09,11,412,DMC산학협력연구센터 앞,정기,M,20대,1,48.65,0.44,1890,7
2024-01-09,11,417,DMC역 2번출구 옆,정기,M,20대,1,103.71,0.68,2910,18
2024-01-09,11,505,자양사거리 광진아크로텔 앞,정기,M,30대,1,31.36,0.23,990,6
2024-01-09,11,514,성수사거리 버스정류장 앞,정기,M,30대,1,29.7,0.29,1250,19
2024-01-09,11,305,종로구청 옆,정기,M,30대,1,59.32,0.5,2140,12
2024-01-09,11,306,광화문역 7번출구 앞,정기,M,30대,1,24.95,0.16,700,4
2024-01-09,11,308,광화문 S타워 앞,정기,M,30대,1,42.06,0.27,1180,5
2024-01-09,11,320,을지로입구역 4번출구 앞,정기,M,30대,1,72.47,0.57,2440,45
2024-01-09,11,321,KEB 하나은행 본점 앞,정기,M,30대,1,20.59,0.19,800,6
2024-01-09,11,328,탑골공원 앞,정기,M,30대,1,22.57,0.18,760,3
2024-01-09,11,339,종로4가 사거리,정기,M,30대,1,104.35,0.99,4250,19
2024-01-09,11,354,포르투갈 대사관 앞,정기,M,30대,1,47.84,0.35,1510,5
2024-01-09,11,356,KT혜화지사 앞,정기,M,30대,1,53.89,0.44,1890,10
2024-01-09,11,370,시청역(2호선) 9번출구 뒤,정기,M,30대,2,47.68,0.38,1660,16
2024-01-09,11,153,성산2교 사거리,정기,M,30대,1,137.19,1.24,5330,30
2024-01-09,11,522,금호역 1번출구 앞,정기,M,30대,1,152.64,1.38,5930,21
2024-01-09,11,530,청계벽산아파트 앞,정기,M,30대,1,0,0,0,6
2024-01-09,11,101,(구)합정동 주민센터,정기,M,30대,1,31.78,0.25,1070,7
2024-01-09,11,259,대방역6번출구,정기,M,30대,1,79.83,0.45,1920,21
2024-01-09,11,711,신일해피트리아파트 앞,정기,M,30대,1,38.61,0.35,1500,6
2024-01-09,11,623,서울시립대 정문 앞,정기,M,30대,1,72.64,0.51,2210,12
2024-01-09,11,635,시조사 앞 (청량고정문 옆),정기,M,30대,1,174.64,1.36,5880,35
2024-01-09,11,641,용두역 4번출구,정기,M,30대,1,184.06,1.3,5600,25
2024-01-09,11,202,국민일보 앞,정기,M,30대,1,42.77,0.31,1350,8
2024-01-09,11,926,불광역 8번출구,정기,M,30대,1,61.6,0.42,1830,9
2024-01-09,11,213,KT앞,정기,M,30대,2,28.62,0.26,1130,4
2024-01-09,11,104,합정역 1번출구 앞,정기,M,30대,1,76.74,0.66,2850,11
2024-01-09,11,222,시범아파트버스정류장 옆,정기,M,30대,1,42.78,0.34,1460,5
2024-01-09,11,223,진주아파트상가 앞,정기,M,30대,1,66.53,0.49,2100,17
2024-01-09,11,225,앙카라공원 앞,정기,M,30대,1,15.12,0.11,460,2
2024-01-09,11,226,샛강역 1번출구 앞,정기,M,30대,1,18.22,0.14,590,4
2024-01-09,11,401,상암월드컵파크 10단지 앞,정기,M,30대,1,68.84,0.71,3050,18
2024-01-09,11,405,DMC빌 앞,정기,M,30대,1,119.62,1.19,5120,16
2024-01-09,11,419,홈플러스 앞,정기,M,30대,1,106.31,0.96,4130,24
2024-01-09,11,412,DMC산학협력연구센터 앞,정기,M,30대,1,19.51,0.15,640,2
2024-01-09,11,500,어린이대공원역 3번출구 앞,정기,M,30대,1,44.75,0.26,1130,5
2024-01-09,11,505,자양사거리 광진아크로텔 앞,정기,M,40대,1,31.93,0.26,1120,9
2024-01-09,11,512,뚝섬역 1번 출구 옆,정기,M,40대,1,198.75,1.66,7170,38
2024-01-09,11,303,광화문역 1번출구 앞,정기,M,40대,1,44.91,0.31,1350,7
2024-01-09,11,305,종로구청 옆,정기,M,40대,1,49.01,0.38,1650,9
2024-01-09,11,312,시청역 1번출구 뒤,정기,M,40대,1,40.39,0.32,1360,6
2024-01-09,11,112,극동방송국 앞,정기,M,40대,1,59.24,0.43,1870,13
2024-01-09,11,347,동대문역사문화공원역 9번출구 앞,정기,M,40대,1,170.48,1.33,5740,28
2024-01-09,11,351,청운초교 앞 삼거리,정기,M,40대,1,226.02,1.77,7610,36
2024-01-09,11,370,시청역(2호선) 9번출구 뒤,정기,M,40대,1,120.42,0.84,3620,15
2024-01-09,11,142,아현역 4번출구 앞,정기,M,40대,1,113,1.02,4390,27
2024-01-09,11,170,가재울 뉴타운 주유소 옆,정기,M,40대,1,56.71,0.42,1790,10
2024-01-09,11,604,답십리초등학교 옆 공원,정기,M,40대,1,0,0,0,12
2024-01-09,11,238,제2구민체육센타 앞,정기,M,40대,1,41.5,0.3,1310,10
2024-01-09,11,386,올림픽기념 국민생활관 앞,정기,M,40대,1,26.48,0.18,760,7
2024-01-09,11,574,아차산역4번출구,정기,M,40대,1,68.11,0.44,1890,12
2024-01-09,11,636,세종대왕기념관 교차로,정기,M,40대,1,26,0.23,980,4
2024-01-09,11,822,이촌1동 마을공원,정기,M,40대,1,70.7,0.52,2260,36
2024-01-09,11,200,국회의원회관,정기,M,40대,1,54.17,0.35,1520,9
2024-01-09,11,201,진미파라곤 앞,정기,M,40대,1,287.06,2.37,10210,45
2024-01-09,11,203,국회의사당역 3번출구 옆,정기,M,40대,1,183.78,1.27,5460,26
2024-01-09,11,211,여의도역 4번출구 옆,정기,M,40대,1,27.03,0.24,1050,6
2024-01-09,11,213,KT앞,정기,M,40대,2,257.31,1.9,8190,38
2024-01-09,11,219,롯데캐슬엠파이어 옆,정기,M,40대,1,28.94,0.2,870,7
2024-01-09,11,500,어린이대공원역 3번출구 앞,정기,M,40대,1,55.08,0.5,2140,13
2024-01-09,11,302,경복궁역 4번출구 뒤,정기,M,50대,1,150.06,1.35,5830,36
2024-01-09,11,329,청계2가 사거리 옆,정기,M,50대,1,40.17,0.34,1470,20
2024-01-09,11,351,청운초교 앞 삼거리,정기,M,50대,1,30.63,0.28,1190,5
2024-01-09,11,356,KT혜화지사 앞,정기,M,50대,1,49.43,0.37,1580,9
2024-01-09,11,529,장한평역 8번 출구 앞,정기,M,50대,1,34.65,0.29,1250,56
2024-01-09,11,248,초원아파트 앞,정기,M,50대,1,75.07,0.62,2670,13
2024-01-09,11,558,성동광진 교육지원청 앞,정기,M,50대,1,31.4,0.28,1220,6
2024-01-09,11,571,어린이대공원역6번출구,정기,M,50대,1,53.54,0.48,2080,12
2024-01-09,11,635,시조사 앞 (청량고정문 옆),정기,M,50대,1,63.32,0.57,2460,15
2024-01-09,11,217,NH농협은행 앞,정기,M,50대,1,264.43,2.28,9820,43
2024-01-09,11,225,앙카라공원 앞,정기,M,50대,1,394.1,2.89,12440,52
2024-01-09,11,420,서울시 공공자전거 상암센터,정기,M,50대,1,13.4,0.11,470,2
2024-01-09,11,332,을지로2가 사거리 남측,정기,M,60대,1,108.11,1.06,4550,45
2024-01-09,11,313,서울역 광장 파출소 옆,정기,M,70대~,1,20.47,0.16,680,5
2024-01-09,11,321,KEB 하나은행 본점 앞,정기,M,70대~,1,54.65,0.53,2300,18
2024-01-09,11,385,종각역 5번출구,정기,M,70대~,1,105.29,0.91,3910,38
2024-01-09,11,211,여의도역 4번출구 옆,정기,M,70대~,1,64.86,0.54,2340,23
2024-01-09,11,217,NH농협은행 앞,정기,M,70대~,1,55.08,0.5,2140,36
2024-01-09,11,125,서강대 남문 옆,일일(회원),F,20대,1,43.66,0.49,2120,19
2024-01-09,11,634,외국어대 정문 앞,일일(회원),F,20대,1,134.32,1.48,6400,57
2024-01-09,11,103,망원역 2번출구 앞,일일(회원),F,30대,1,112.08,1.08,4640,36
2024-01-09,11,271,샛강생태공원방문자센터 앞,일일(회원),F,40대,1,138.5,1.4,6030,49
2024-01-09,11,914,새절역 2번출구,일일(회원),F,40대,1,251.14,2.45,10570,50
2024-01-09,11,210,IFC몰,일일(회원),F,40대,1,30.79,0.25,1080,9
2024-01-09,11,311,서울광장 옆,일일(회원),M,20대,1,114.54,1.03,4450,52
2024-01-09,11,805,문배어린이공원 앞,일일(회원),M,20대,1,76.71,0.69,2980,57
2024-01-09,11,624,전농동 동아아파트 앞,일일(회원),M,20대,1,23.68,0.21,920,6
2024-01-09,11,141,연대 대운동장 옆,일일(회원),M,20대,1,136.22,1,4300,32
2024-01-09,11,303,광화문역 1번출구 앞,일일(회원),M,30대,1,29.44,0.27,1180,8
2024-01-09,11,244,영등포삼환아파트 앞,일일(회원),M,30대,1,66.84,0.49,2110,11
2024-01-09,11,579,마장역 4번출구,일일(회원),M,30대,1,66.84,0.49,2110,12
2024-01-09,11,577,광진청소년수련관,일일(회원),M,30대,1,38.21,0.33,1440,8
2024-01-09,11,265,영등포유통상가 사거리,일일(회원),M,30대,1,26.06,0.22,940,7
2024-01-09,11,922,연신내역 4번출구,일일(회원),M,30대,1,61.6,0.42,1830,8
2024-01-09,11,213,KT앞,일일(회원),M,30대,1,94.25,0.65,2800,45
2024-01-09,11,201,진미파라곤 앞,일일(회원),M,40대,1,53.46,0.52,2250,11
2024-01-09,11,914,새절역 2번출구,일일(회원),M,40대,1,298.59,2.46,10620,50
2024-01-09,11,548,자양나들목,일일(2시간권),F,30대,2,75.55,0.74,3180,136
2024-01-09,12,358,성대입구 사거리,정기,F,~10대,1,87.25,1.06,4590,3
2024-01-09,12,301,경복궁역 7번출구 앞,정기,F,20대,1,168.44,2.1,9050,51
2024-01-09,12,349,사직동주민센터,정기,F,20대,1,54.55,0.57,2460,13
2024-01-09,12,352,중앙고입구 삼거리,정기,F,20대,1,8.55,0.11,480,2
2024-01-09,12,358,성대입구 사거리,정기,F,20대,2,62.81,0.6,2600,23
2024-01-09,12,144,공덕역 8번출구,정기,F,20대,1,25.87,0.32,1390,11
2024-01-09,12,147,마포역 4번출구 뒤,정기,F,20대,1,103.73,0.93,4030,22
2024-01-09,12,153,성산2교 사거리,정기,F,20대,1,38.14,0.4,1720,6
2024-01-09,12,154,마포구청역,정기,F,20대,1,103.78,1.17,5040,46
2024-01-09,12,162,봉원고가차도 밑,정기,F,20대,1,26.77,0.3,1300,9
2024-01-09,12,540,군자역 7번출구 베스트샵 앞,정기,F,20대,1,28.27,0.28,1190,5
2024-01-09,12,232,양평우림 이비즈센타 앞,정기,F,20대,1,25.84,0.2,870,6
2024-01-09,12,386,올림픽기념 국민생활관 앞,정기,F,20대,1,33.37,0.37,1590,87
2024-01-09,12,562,군자지하보도 앞,정기,F,20대,1,86.01,0.84,3620,16
2024-01-09,12,568,청계8가사거리 부근,정기,F,20대,1,44.27,0.4,1720,7
2024-01-09,12,579,마장역 4번출구,정기,F,20대,1,13.54,0.13,570,3
2024-01-09,12,573,구의문주차장 앞,정기,F,20대,1,88.03,0.79,3420,21
2024-01-09,12,584,광진광장 교통섬,정기,F,20대,2,119.63,1.08,4660,64
2024-01-09,12,904,은평뉴타운 푸르지오,정기,F,20대,1,141.17,1.62,6990,10
2024-01-09,12,905,구파발역 2번출구,정기,F,20대,1,26,0.23,1010,9
2024-01-09,12,907,CJ 드림시티,정기,F,20대,1,36.81,0.39,1690,8
2024-01-09,12,919,서울혁신파크,정기,F,20대,1,18.28,0.16,710,6
2024-01-09,12,108,서교동 사거리,정기,F,30대,1,43.62,0.47,2040,10
2024-01-09,12,506,금호 어울림 아파트 앞,정기,F,30대,1,58.02,0.69,2990,17
2024-01-09,12,305,종로구청 옆,정기,F,30대,1,52.39,0.57,2450,23
2024-01-09,12,306,광화문역 7번출구 앞,정기,F,30대,1,77.48,0.7,3010,37
2024-01-09,12,314,국립현대미술관,정기,F,30대,1,18.53,0.21,900,7
2024-01-09,12,339,종로4가 사거리,정기,F,30대,1,42.42,0.48,2060,12
2024-01-09,12,349,사직동주민센터,정기,F,30대,1,127.83,1.25,5380,52
2024-01-09,12,356,KT혜화지사 앞,정기,F,30대,1,11.37,0.1,410,2
2024-01-09,12,373,청구 어린이공원,정기,F,30대,1,8.4,0.09,400,2
2024-01-09,12,124,서강대 정문 건너편,정기,F,30대,1,20.08,0.18,780,6
2024-01-09,12,612,시립동부병원 앞 사거리,정기,F,30대,1,70.79,0.64,2750,40
2024-01-09,12,385,종각역 5번출구,정기,F,30대,1,168.6,1.52,6550,55
2024-01-09,12,640,KEB하나은행 청량리역지점,정기,F,30대,1,66.15,0.6,2570,386
2024-01-09,12,401,상암월드컵파크 10단지 앞,정기,F,30대,1,56.51,0.49,2130,9
2024-01-09,12,503,더샵스타시티 C동 앞,정기,F,40대,1,59.32,0.5,2140,12
2024-01-09,12,117,홍은사거리,정기,F,40대,1,70.5,0.9,3870,14
2024-01-09,12,630,동대문구 보건소,정기,F,40대,1,47.72,0.56,2410,33
2024-01-09,12,643,동대문구민체육센터 (육교아래),정기,F,40대,1,44.13,0.46,1990,13
2024-01-09,12,266,영등포청과시장 사거리,정기,F,40대,1,90.88,1,4330,25
2024-01-09,12,400,상암한화오벨리스크 1차 앞,정기,F,50대,1,61,0.55,2370,15
2024-01-09,12,604,답십리초등학교 옆 공원,정기,F,50대,1,30.93,0.33,1420,49
2024-01-09,12,126,서강대 후문 옆,정기,F,50대,1,60.71,0.51,2190,33
2024-01-09,12,932,예일여중,정기,M,~10대,1,45.82,0.41,1780,11
2024-01-09,12,311,서울광장 옆,정기,M,20대,1,87.44,0.64,2760,10
2024-01-09,12,328,탑골공원 앞,정기,M,20대,1,56.27,0.57,2450,15
2024-01-09,12,338,세운스퀘어 앞,정기,M,20대,1,43.76,0.39,1700,10
2024-01-09,12,344,성균관대 E하우스 앞,정기,M,20대,1,40.86,0.36,1540,8
2024-01-09,12,349,사직동주민센터,정기,M,20대,1,30.65,0.3,1290,5
2024-01-09,12,358,성대입구 사거리,정기,M,20대,2,114.03,1.03,4430,27
2024-01-09,12,375,다산 어린이공원,정기,M,20대,1,71.32,0.61,2610,16
2024-01-09,12,381,장충체육관,정기,M,20대,1,51.64,0.38,1630,8
2024-01-09,12,147,마포역 4번출구 뒤,정기,M,20대,1,112.23,1.01,4360,46
2024-01-09,12,159,이대역 4번 출구,정기,M,20대,2,283.63,2.21,9550,57
2024-01-09,12,164,북가좌1동 주민센터,정기,M,20대,1,246.47,1.8,7780,46
2024-01-09,12,526,용답토속공원 앞,정기,M,20대,1,96.19,0.81,3470,29
2024-01-09,12,125,서강대 남문 옆,정기,M,20대,1,23.88,0.16,670,2
2024-01-09,12,244,영등포삼환아파트 앞,정기,M,20대,1,15.21,0.14,600,3
2024-01-09,12,128,신촌역(2호선) 1번출구 옆,정기,M,20대,1,21.38,0.21,900,4
2024-01-09,12,252,보라매역4번출구,정기,M,20대,1,27.06,0.24,1020,4
2024-01-09,12,805,문배어린이공원 앞,정기,M,20대,1,50.04,0.38,1620,6
2024-01-09,12,385,종각역 5번출구,정기,M,20대,1,113.93,0.95,4110,30
2024-01-09,12,182,망원2빗물펌프장 앞,정기,M,20대,1,67.64,0.54,2340,9
2024-01-09,12,561,서울숲역 2번출구 앞,정기,M,20대,1,15.44,0.14,600,113
2024-01-09,12,135,명물길 원형무대 앞,정기,M,20대,1,226.05,1.87,8040,33
2024-01-09,12,640,KEB하나은행 청량리역지점,정기,M,20대,1,190.32,1.86,8010,38
2024-01-09,12,230,영등포구청역 1번출구,정기,M,20대,1,30.31,0.2,860,6
2024-01-09,12,262,영문초등학교 사거리,정기,M,20대,2,130.9,1.12,4830,75
2024-01-09,12,388,동성중학교 앞,정기,M,20대,1,138.96,0.74,3190,18
2024-01-09,12,913,이마트 은평점,정기,M,20대,1,38.25,0.37,1610,8
2024-01-09,12,203,국회의사당역 3번출구 옆,정기,M,20대,1,81.02,0.51,2200,14
2024-01-09,12,214,금융감독원 앞,정기,M,20대,1,10.26,0.08,360,1
2024-01-09,12,417,DMC역 2번출구 옆,정기,M,20대,1,50.19,0.39,1690,5
2024-01-09,12,516,광진메디칼 앞,정기,M,30대,1,31.78,0.25,1070,5
2024-01-09,12,115,사루비아 빌딩 앞,정기,M,30대,1,120.79,1.2,5170,21
2024-01-09,12,304,광화문역 2번출구 앞,정기,M,30대,1,50.25,0.33,1410,5
2024-01-09,12,310,청계광장 옆,정기,M,30대,3,41.8,0.31,1350,13
2024-01-09,12,320,을지로입구역 4번출구 앞,정기,M,30대,1,19.05,0.17,740,56
2024-01-09,12,321,KEB 하나은행 본점 앞,정기,M,30대,1,70.55,0.61,2620,21
2024-01-09,12,341,혜화역 3번출구 뒤,정기,M,30대,1,61.78,0.45,1950,17
2024-01-09,12,346,맥스타일 앞,정기,M,30대,1,43.94,0.35,1520,7
2024-01-09,12,355,서울사대부속초교 앞,정기,M,30대,1,26.66,0.23,990,5
2024-01-09,12,356,KT혜화지사 앞,정기,M,30대,1,16.54,0.11,480,2
2024-01-09,12,370,시청역(2호선) 9번출구 뒤,정기,M,30대,1,45.62,0.3,1280,9
2024-01-09,12,371,동대입구역 6번출구 뒤,정기,M,30대,1,46.89,0.34,1480,52
2024-01-09,12,382,약수역 10번출구 앞,정기,M,30대,1,129.47,1.17,5030,22
2024-01-09,12,153,성산2교 사거리,정기,M,30대,1,4.85,0.04,170,43
2024-01-09,12,535,응봉삼거리,정기,M,30대,1,80.78,0.5,2170,10
2024-01-09,12,125,서강대 남문 옆,정기,M,30대,1,16.56,0.12,510,2
2024-01-09,12,126,서강대 후문 옆,정기,M,30대,1,15.91,0.11,490,2
2024-01-09,12,232,양평우림 이비즈센타 앞,정기,M,30대,1,30.1,0.22,950,5
2024-01-09,12,800,목월공원 앞,정기,M,30대,1,46.85,0.39,1690,10
2024-01-09,12,195,모래내고가차도,정기,M,30대,1,51.58,0.39,1670,10
2024-01-09,12,567,성수역 2번출구 앞,정기,M,30대,1,59.7,0.47,2010,8
2024-01-09,12,823,효창동주민센터 앞,정기,M,30대,1,44.27,0.4,1720,59
2024-01-09,12,103,망원역 2번출구 앞,정기,M,30대,1,31.19,0.24,1050,6
